Participant ID,AR TN,AR TP,AR FN,AR FP,AR Acc,AR Macro P,AR Macro R,AR Macro F1,AR AUC,VA TN,VA TP,VA FN,VA FP,VA Acc,VA Macro P,VA Macro R,VA Macro F1,VA AUC
104,36,0,0,0,1.0,0.5,0.5,0.5,,18,6,8,4,0.6666666666666666,0.6461538461538461,0.6233766233766234,0.625,0.724025974025974
105,23,21,0,12,0.7857142857142857,0.8181818181818181,0.8285714285714285,0.7854406130268199,0.8217687074829931,17,27,8,4,0.7857142857142857,0.775483870967742,0.7904761904761906,0.7786561264822136,0.8068027210884354
106,51,0,0,0,1.0,0.5,0.5,0.5,,0,51,0,0,1.0,0.5,0.5,0.5,
107,0,31,11,0,0.7380952380952381,0.5,0.36904761904761907,0.4246575342465754,,0,28,1,13,0.6666666666666666,0.34146341463414637,0.4827586206896552,0.4000000000000001,0.01326259946949602
108,63,0,0,0,1.0,0.5,0.5,0.5,,0,62,1,0,0.9841269841269841,0.5,0.49206349206349204,0.49599999999999994,
109,18,14,0,0,1.0,1.0,1.0,1.0,1.0,14,15,3,0,0.90625,0.9117647058823529,0.9166666666666667,0.906158357771261,1.0
110,29,13,1,6,0.8571428571428571,0.8254385964912281,0.8785714285714286,0.84009324009324,0.9612244897959185,0,35,0,14,0.7142857142857143,0.35714285714285715,0.5,0.41666666666666663,0.35306122448979593
111,45,0,0,17,0.7258064516129032,0.5,0.3629032258064516,0.4205607476635514,,0,30,32,0,0.4838709677419355,0.5,0.24193548387096775,0.32608695652173914,
112,0,19,2,33,0.35185185185185186,0.18269230769230768,0.4523809523809524,0.2602739726027397,0.2352092352092352,15,20,1,18,0.6481481481481481,0.731907894736842,0.7034632034632035,0.6451054998270495,0.9668109668109668
113,31,0,0,0,1.0,0.5,0.5,0.5,,0,2,29,0,0.06451612903225806,0.5,0.03225806451612903,0.06060606060606061,
114,52,0,0,0,1.0,0.5,0.5,0.5,,15,0,0,37,0.28846153846153844,0.5,0.14423076923076922,0.22388059701492538,
116,0,0,46,0,0.0,0.0,0.0,0.0,,41,0,0,5,0.8913043478260869,0.5,0.44565217391304346,0.47126436781609193,
117,68,0,0,0,1.0,0.5,0.5,0.5,,18,30,5,15,0.7058823529411765,0.7246376811594203,0.7012987012987013,0.6964285714285714,0.6857142857142857
120,28,0,0,18,0.6086956521739131,0.5,0.30434782608695654,0.3783783783783784,,33,0,13,0,0.717391304347826,0.358695652173913,0.5,0.4177215189873417,0.02331002331002329
122,30,23,6,0,0.8983050847457628,0.9166666666666667,0.896551724137931,0.8968531468531469,0.9862068965517242,0,58,1,0,0.9830508474576272,0.5,0.4915254237288136,0.49572649572649574,
123,33,5,9,0,0.8085106382978723,0.8928571428571428,0.6785714285714286,0.7031578947368421,1.0,9,9,5,24,0.3829787234042553,0.4577922077922078,0.4577922077922078,0.3829787234042553,0.6168831168831168
124,0,27,4,0,0.8709677419354839,0.5,0.43548387096774194,0.46551724137931033,,0,17,14,0,0.5483870967741935,0.5,0.27419354838709675,0.35416666666666663,
125,0,14,0,29,0.32558139534883723,0.16279069767441862,0.5,0.24561403508771928,0.7684729064039408,10,21,8,4,0.7209302325581395,0.6977777777777778,0.7192118226600985,0.7013888888888888,0.8152709359605911
126,0,49,0,0,1.0,0.5,0.5,0.5,,13,35,0,1,0.9795918367346939,0.9861111111111112,0.9642857142857143,0.9744392279603546,0.9959183673469388
127,18,0,33,0,0.35294117647058826,0.17647058823529413,0.5,0.2608695652173913,0.9242424242424243,33,18,0,0,1.0,1.0,1.0,1.0,1.0
128,49,0,0,15,0.765625,0.5,0.3828125,0.4336283185840708,,0,56,8,0,0.875,0.5,0.4375,0.4666666666666667,
129,24,0,0,25,0.4897959183673469,0.5,0.24489795918367346,0.3287671232876712,,0,49,0,0,1.0,0.5,0.5,0.5,
131,25,33,0,5,0.9206349206349206,0.9342105263157895,0.9166666666666667,0.9193341869398207,0.9868686868686869,9,30,0,24,0.6190476190476191,0.7777777777777778,0.6363636363636364,0.5714285714285714,0.8818181818181818
132,8,0,18,25,0.1568627450980392,0.15384615384615385,0.12121212121212122,0.13559322033898305,0.10437710437710437,32,12,6,1,0.8627450980392157,0.8825910931174089,0.8181818181818181,0.837800999545661,0.9377104377104377
133,64,0,0,4,0.9411764705882353,0.5,0.47058823529411764,0.48484848484848486,,0,64,4,0,0.9411764705882353,0.5,0.47058823529411764,0.48484848484848486,
134,26,29,0,9,0.859375,0.881578947368421,0.8714285714285714,0.8590653290922438,1.0,0,64,0,0,1.0,0.5,0.5,0.5,
